Sno,Accountid,score,Dec,Jan,Feb,Mar,Apr,May
2475,1.002E+11,56,Default,Default,Default,Default,Default,Default
2476,1.002E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2477,1.002E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2478,1.002E+11,34,OTR,OTR,NonOTR,OTR,OTR,Default
2479,1.002E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2480,1.002E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2481,1.002E+11,54,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
2482,1.002E+11,51,OTR,OTR,NonOTR,NonOTR,OTR,OTR
2483,1.002E+11,51,OTR,OTR,NonOTR,OTR,NonOTR,OTR
2484,1.002E+11,50,OTR,OTR,OTR,OTR,OTR,OTR
2485,1.002E+11,54,OTR,OTR,OTR,OTR,OTR,OTR
2486,1.002E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2487,1.00201E+11,74,NonOTR,NonOTR,OTR,Default,Default,Default
2488,1.002E+11,42,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
2489,1.002E+11,76,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2490,1.002E+11,60,OTR,OTR,NonOTR,OTR,OTR,OTR
2491,1.002E+11,47,OTR,OTR,NonOTR,OTR,OTR,OTR
2492,1.002E+11,62,Default,Default,Default,Default,Default,Default
2493,1.002E+11,54,Default,Default,Default,Default,Default,Default
2494,1.002E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2495,1.002E+11,46,OTR,NonOTR,Default,Default,Default,Default
2496,1.002E+11,46,OTR,OTR,NonOTR,OTR,OTR,OTR
2497,1.002E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2498,1.002E+11,38,Default,Default,Default,Default,Default,Default
2499,1.002E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2500,1.002E+11,47,OTR,NonOTR,Default,Default,Default,Default
2501,1.002E+11,44,OTR,OTR,NonOTR,NonOTR,OTR,Default
2502,1.002E+11,51,OTR,OTR,Default,Default,Default,Default
2503,1.002E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2504,1.002E+11,73,OTR,OTR,NonOTR,OTR,OTR,OTR
2505,1.002E+11,54,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
2506,1.002E+11,61,OTR,OTR,NonOTR,OTR,OTR,Default
2507,1.002E+11,39,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
2508,1.002E+11,38,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
2509,1.002E+11,47,OTR,OTR,NonOTR,OTR,NonOTR,OTR
2510,1.002E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2511,1.002E+11,58,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
2512,1.002E+11,62,OTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
2513,1.002E+11,24,Default,Default,Default,Default,Default,Default
2514,1.002E+11,46,OTR,NonOTR,Default,Default,Default,Default
2515,1.002E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2516,1.002E+11,36,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
2517,1.002E+11,54,OTR,OTR,NonOTR,OTR,OTR,OTR
2518,1.002E+11,59,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
